#SKILL
Wearoff      !Peek!~
Minlevel     1
End

#SKILL
Name         pick lock~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Code         do_pick
Dammsg       ~
Wearoff      !Pick!~
Minlevel     1
End

#SKILL
Name         poison weapon~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Code         do_poison_weapon
Dammsg       poisonous concoction~
Wearoff      !Poison Weapon!~
Minlevel     27
End

#SKILL
Name         punch~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         do_punch
Dammsg       punch~
Wearoff      !Punch!~
Minlevel     25
End

#SKILL
Name         rescue~
Type         Skill
Flags        0
Minpos       7
Rounds       12
Code         do_rescue
Dammsg       ~
Wearoff      !Rescue!~
Minlevel     4
End

#SKILL
Name         scan~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Code         do_scan
Dammsg       ~
Wearoff      !Scan!~
Minlevel     3
End

#SKILL
Name         scribe~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Code         do_scribe
Dammsg       ~
Wearoff      !Scribe!~
Minlevel     30
End

#SKILL
Name         search~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Code         do_search
Dammsg       ~
Wearoff      !Search!~
Minlevel     3
End

#SKILL
Name         second attack~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Second Attack!~
Minlevel     5
End

#SKILL
Name         skull touch~
Type         Skill
Flags        6
Minpos       7
Slot         505
Rounds       12
Code         spell_smaug
Dammsg       skull touch~
Hitchar      Your skull touch connects!~
Dice         4d12~
Affect       '50' 19 '-2' 4096
Minlevel     51
End

#SKILL
Name         slice~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Code         do_slice
Dammsg       ~
Wearoff      !slice!~
Minlevel     51
End

#SKILL
Name         sneak~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       1
Code         spell_smaug
Dammsg       ~
Hitvict      You attempt to move silently.~
Misschar     You attempt to move silently.~
Affect       'l*23' 26 'sneak' 32768
Minlevel     1
End

#SKILL
Name         steal~
Type         Skill
Flags        0
Minpos       8
Rounds       24
Code         do_steal
Dammsg       ~
Wearoff      !Steal!~
Minlevel     1
End

#SKILL
Name         sting~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         spell_null
Dammsg       sting~
Wearoff      !Sting!~
Minlevel     51
End

#SKILL
Name         stun~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         do_stun
Dammsg       stun~
Wearoff      You regain consciousness.~
Minlevel     48
End

#SKILL
Name         tail~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         spell_null
Dammsg       tail~
Wearoff      !Tail!~
Minlevel     51
End

#SKILL
Name         third attack~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Third Attack!~
Minlevel     12
End

#SKILL
Name         track~
Type         Skill
Flags        0
Minpos       8
Rounds       14
Code         do_track
Dammsg       ~
Wearoff      !Track!~
Minlevel     6
End

#SKILL
Name         trance~
Type         Skill
Flags        12582912
Target       3
Minpos       5
Rounds       32
Code         spell_smaug
Dammsg       ~
Wearoff      !TRANCE!~
Hitvict      You enter a peaceful trance, collecting mana from the cosmos.~
Missvict     You spend several minutes in a deep trance, but fail to collect any mana.~
Affect       '' 12 '50' 0
Minlevel     51
End

#SKILL
Name         visogy~
Type         Skill
Flags        0
Target       3
Minpos       5
Mana         30
Rounds       12
Code         spell_smaug
Dammsg       ~
Hitvict      A warm aura rushes out of your hand as the visogy restores your sight.~
Hitroom      $N spreads $s hands about $s eyes, infusing them with a warm aura.~
Misschar     You try to restore your vision, but your effort has no affect.~
Missroom     $n spreads $s hands before $s eyes, but $s effort falls short.~
Affect       '' 60 '13' 0
Minlevel     51
End

#SKILL
Name         bludgeons~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Bludgeons!~
Minlevel     1
End

#SKILL
Name         flexible arms~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Flexible Arms!~
Minlevel     1
End

#SKILL
Name         long blades~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Long Blades!~
Minlevel     1
End

#SKILL
Name         pugilism~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Pugilism!~
Minlevel     1
End

#SKILL
Name         short blades~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Short Blades!~
Minlevel     1
End

#SKILL
Name         talonous arms~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Talonous Arms!~
Minlevel     1
End

#SKILL
Name         common~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Common!~
Minlevel     1
End

#SKILL
Name         dwarven~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Dwarven!~
Minlevel     1
End

#SKILL
Name         elvish~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Elvish!~
Minlevel     1
End

#SKILL
Name         gith~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Gith!~
Minlevel     1
End

#SKILL
Name         goblin~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Goblin!~
Minlevel     1
End

#SKILL
Name         halfling~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Halfling!~
Minlevel     1
End

#SKILL
Name         ogre~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Ogre!~
Minlevel     1
End

#SKILL
Name         orcish~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Orcish!~
Minlevel     1
End

#SKILL
Name         pixie~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Pixie!~
Minlevel     1
End

#SKILL
Name         trollese~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Trollese!~
Minlevel     1
End

#END
